Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
13830,-3340,-920,11428,1051,1000,-1797
13842,-3164,-1252,12268,4849,-437,-1363
13854,-2972,-76,13636,7470,-1952,-531
13866,-1812,1860,15088,8338,-2044,-666
13878,-804,2860,16404,6923,-231,-1462
13890,-568,3896,16244,5574,2386,-1708
13902,-588,4676,15256,2545,4574,-3123
13914,-1152,4088,13580,-617,5714,-4985
13926,-1592,2288,11776,-2772,6181,-5867
13938,-2404,672,10768,-3107,5773,-6508
13950,-3028,-236,9920,-4029,4022,-6376
13962,-3088,-2136,10328,-4051,2306,-5773
13974,-2756,-3268,11528,-2440,1399,-3797
13986,-2804,-2192,13192,-10,1401,-1990
13998,-2596,344,14288,640,1183,-1879
14010,-2344,1316,15116,-416,1307,-2523
14022,-1688,1292,15208,-1143,1978,-3030
14034,-2188,984,15176,-1672,2899,-2736
14046,-3104,204,14444,-1563,2542,-2389
14058,-3188,-444,13784,-246,1149,-1213
14070,-2920,-192,13956,1597,-1114,314
14082,-2340,1268,15632,3201,-3697,1532
14094,-1332,2032,17500,5292,-4998,1374
14106,-1228,5024,19696,7272,-5750,1358
14118,-448,7600,21928,5928,-5211,-600
14130,268,7888,22944,1616,-2949,-3224
14142,-208,5200,22080,-1545,981,-4952
14154,-1904,2268,18948,-1900,3426,-5044
14166,-3880,1720,16308,-1993,2066,-4047
14178,-3928,352,15684,-1898,-249,-3172
14190,-3432,-296,16696,-1085,-1639,-1062
14202,-2876,676,18368,-1010,-1884,1057
14214,-2028,1860,20068,-1332,-1917,2530
14226,-1984,2636,21176,-359,-2494,3017
14238,-1460,3548,22292,1115,-2630,2619
14250,-756,4820,22236,1061,-1421,2133
14262,-416,4468,20104,-11,715,1199
14274,-832,3628,16804,-1015,1856,760
14286,-1720,2888,14872,-2177,1394,648
14298,-1404,1776,13940,-4254,182,992
14310,-1172,-220,13348,-3769,64,2164
14322,-1648,392,13632,-776,-581,3805
14334,-1552,2692,14128,433,-1525,4006
14346,-1124,3884,14300,504,-1926,3030
14358,-756,3796,13764,63,-1013,2220
14370,-1244,3384,12924,-112,48,1718
14382,-1460,3204,11804,-64,268,1539
14394,-1988,3176,11428,100,-212,1067
14406,-1812,3800,11112,-510,-109,645
14418,-1864,3672,10808,-1246,314,282
14430,-2540,3620,10748,-1877,279,-296
14442,-3132,2824,10820,-2326,-647,-1122
14454,-3528,1768,10908,-1813,-1852,-1431
14466,-3364,1520,11492,-1627,-2304,-1023
14478,-3224,1336,11676,-1588,-1891,-537
