Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
12465,-3896,-400,12500,-572,1254,4204
12477,-3792,-252,12992,-146,207,4472
12489,-3244,316,13660,48,0,4625
12501,-2564,1332,14236,106,598,4311
12513,-2076,2228,14624,-1080,1949,3405
12525,-2644,1724,14760,-2010,2503,2435
12537,-3364,1188,14880,-2752,1847,1953
12549,-3548,372,15612,-2438,765,2212
12561,-3156,644,16692,-2032,-45,2540
12573,-3000,700,17600,-1834,-468,2658
12585,-3048,900,18652,-794,-1118,2840
12597,-3028,1544,19576,-289,-2487,2660
12609,-2608,1456,20672,88,-3012,2642
12621,-2504,1408,21380,744,-2809,2756
12633,-1972,1904,21652,945,-2297,3125
12645,-1532,2000,21828,822,-1527,3407
12657,-1404,2148,21836,1138,-1700,3924
12669,-948,2824,22048,1501,-2732,4000
12681,-564,3096,22384,1690,-3356,3859
12693,1000,3716,22428,1527,-2948,3634
12705,1112,4304,22676,1048,-1372,2909
12717,820,3836,21364,440,-188,2004
12729,472,2760,19608,966,-160,1679
12741,448,2660,19060,1939,-1577,1887
12753,704,3196,19940,1937,-2632,1941
12765,1008,3216,20888,1337,-2096,1858
12777,1428,3408,20916,966,-287,2026
12789,1548,3840,20860,555,1726,2017
12801,1268,4156,20048,613,2929,1494
12813,1000,4012,18432,1153,3285,661
12825,944,3956,16748,1700,3218,-243
12837,1020,3648,15012,2084,3484,-1296
12849,992,3080,13216,1917,4172,-2397
12861,0,1872,11804,1290,4437,-2933
12873,-1416,76,11052,1366,3831,-2470
12885,-2412,-832,10728,2256,2202,-1093
12897,-2208,-488,10632,2794,1142,531
12909,-1300,724,10736,2214,1647,1389
12921,-344,1868,10112,614,3290,1425
12933,-204,2324,8984,-1149,5070,1036
12945,-564,2388,7628,-2665,5886,394
12957,-1136,1780,7024,-3292,5255,-65
12969,-1796,1268,7340,-3117,3861,184
12981,-2400,1188,8352,-2191,1727,593
12993,-2132,1764,9496,-1511,137,799
13005,-1964,2064,10608,-1332,217,546
13017,-1864,2292,11328,-1897,1653,185
13029,-2244,1624,10920,-1906,3103,126
13041,-2808,1492,10604,-1300,2913,258
13053,-3232,1688,10528,-812,1442,402
13065,-2712,2008,11296,-857,984,455
13077,-2372,1944,11896,-1221,1970,376
13089,-2688,1848,12132,-1788,2946,208
13101,-3632,732,11900,-1929,2992,651
13113,-3896,332,11908,-1503,2318,1746
13125,-3904,844,11984,-954,994,2459
13137,-3832,1220,12444,-1234,-285,2919
13149,-3088,1152,12684,-1182,-500,3319
13161,-2656,1380,12800,-1376,-263,3844
13173,-2940,1096,13096,-1697,-727,4227
13185,-2980,952,13996,-1892,-2017,4695
13197,-2864,1068,15188,-2377,-2724,5168
13209,-2688,756,16608,-2838,-2786,5839
